Resume ID,Candidate Name,Job ID,Job Title,Semantic Score,Skill Overlap,Final Score,Final %
86,86,1143,Java Developer,0.5806,0.0303,0.443,44.3
86,86,2245,Java Developer,0.5752,0.0339,0.4398,43.98
86,86,2050,iOS Developer,0.5774,0.0222,0.4386,43.86
87,87,1267,Network Administrator,0.6819,0.1176,0.5408,54.08
87,87,469,DevOps Engineer,0.6812,0.0946,0.5346,53.46
87,87,1143,Java Developer,0.6974,0.0412,0.5334,53.34
87,87,457,Backend Developer,0.6898,0.0617,0.5328,53.28
87,87,470,Machine Learning,0.687,0.0643,0.5313,53.13
88,88,2033,Database Administrator,0.6929,0.1032,0.5454,54.54
88,88,2104,Database Administrator,0.6994,0.0817,0.545,54.5
88,88,168,Machine Learning,0.6961,0.0701,0.5396,53.96
88,88,1165,Software Engineer,0.7002,0.0528,0.5384,53.84
88,88,837,Software Engineer,0.6949,0.0604,0.5363,53.63
89,89,470,Machine Learning,0.6842,0.0473,0.525,52.5
89,89,469,DevOps Engineer,0.6715,0.061,0.5189,51.89
89,89,863,Machine Learning,0.6722,0.0354,0.513,51.3
89,89,1839,Network Administrator,0.665,0.0353,0.5076,50.76
89,89,2066,Java Developer,0.6552,0.0233,0.4972,49.72
90,90,470,Machine Learning,0.7074,0.0219,0.536,53.6
90,90,2245,Java Developer,0.6872,0.0366,0.5245,52.45
90,90,1887,Wordpress Developer,0.688,0.0291,0.5233,52.33
90,90,1107,Java Developer,0.6736,0.0417,0.5156,51.56
90,90,457,Backend Developer,0.6818,0.0132,0.5146,51.46
91,91,478,Database Administrator,0.6495,0.0211,0.4924,49.24
91,91,168,Machine Learning,0.6202,0.0541,0.4787,47.87
91,91,470,Machine Learning,0.6273,0.027,0.4773,47.73
91,91,1896,Backend Developer,0.617,0.0531,0.476,47.6
91,91,2066,Java Developer,0.619,0.0373,0.4735,47.35
92,92,1518,Machine Learning,0.7142,0.1096,0.563,56.3
92,92,2110,Machine Learning,0.7036,0.0526,0.5408,54.08
92,92,1143,Java Developer,0.7023,0.0449,0.538,53.8
92,92,2041,Database Administrator,0.6903,0.0762,0.5368,53.68
92,92,1107,Java Developer,0.6943,0.0411,0.531,53.1
93,93,672,JavaScript Developer,0.6327,0.0388,0.4842,48.42
93,93,1861,Network Administrator,0.6252,0.04,0.4789,47.89
93,93,1143,Java Developer,0.6215,0.0267,0.4728,47.28
93,93,344,Software Engineer,0.6243,0.0,0.4682,46.82
93,93,457,Backend Developer,0.6238,0.0,0.4679,46.79
94,94,1896,Backend Developer,0.6994,0.0617,0.54,54.0
94,94,1591,Database Administrator,0.6864,0.075,0.5336,53.36
94,94,2221,JavaScript Developer,0.6946,0.0466,0.5326,53.26
94,94,227,Network Administrator,0.6905,0.0591,0.5326,53.26
94,94,2233,Software Engineer,0.6926,0.0459,0.531,53.1
95,95,1143,Java Developer,0.7225,0.0353,0.5507,55.07
95,95,2245,Java Developer,0.7205,0.0385,0.55,55.0
95,95,344,Software Engineer,0.7319,0.0,0.5489,54.89
95,95,1087,Java Developer,0.6986,0.0648,0.5401,54.01
95,95,457,Backend Developer,0.6995,0.0429,0.5353,53.53
96,96,2041,Database Administrator,0.599,0.0233,0.4551,45.51
96,96,1887,Wordpress Developer,0.5933,0.038,0.4545,45.45
96,96,1143,Java Developer,0.5806,0.0303,0.443,44.3
96,96,2245,Java Developer,0.5752,0.0339,0.4398,43.98
96,96,2050,iOS Developer,0.5774,0.0222,0.4386,43.86
97,97,1267,Network Administrator,0.6819,0.1176,0.5408,54.08
97,97,469,DevOps Engineer,0.6812,0.0946,0.5346,53.46
97,97,1143,Java Developer,0.6974,0.0412,0.5334,53.34
97,97,457,Backend Developer,0.6898,0.0617,0.5328,53.28
97,97,470,Machine Learning,0.687,0.0643,0.5313,53.13
98,98,2033,Database Administrator,0.6929,0.1032,0.5454,54.54
98,98,2104,Database Administrator,0.6994,0.0817,0.545,54.5
98,98,168,Machine Learning,0.6961,0.0701,0.5396,53.96
98,98,1165,Software Engineer,0.7002,0.0528,0.5384,53.84
98,98,837,Software Engineer,0.6949,0.0604,0.5363,53.63
99,99,470,Machine Learning,0.6842,0.0473,0.525,52.5
99,99,469,DevOps Engineer,0.6715,0.061,0.5189,51.89
99,99,863,Machine Learning,0.6722,0.0354,0.513,51.3
99,99,1839,Network Administrator,0.665,0.0353,0.5076,50.76
99,99,2066,Java Developer,0.6552,0.0233,0.4972,49.72
100,100,470,Machine Learning,0.7074,0.0219,0.536,53.6
100,100,2245,Java Developer,0.6872,0.0366,0.5245,52.45
100,100,1887,Wordpress Developer,0.688,0.0291,0.5233,52.33
100,100,1107,Java Developer,0.6736,0.0417,0.5156,51.56
100,100,457,Backend Developer,0.6818,0.0132,0.5146,51.46
101,101,478,Database Administrator,0.6495,0.0211,0.4924,49.24
101,101,168,Machine Learning,0.6202,0.0541,0.4787,47.87
101,101,470,Machine Learning,0.6273,0.027,0.4773,47.73
101,101,1896,Backend Developer,0.617,0.0531,0.476,47.6
101,101,2066,Java Developer,0.619,0.0373,0.4735,47.35
102,102,1518,Machine Learning,0.7142,0.1096,0.563,56.3
102,102,2110,Machine Learning,0.7036,0.0526,0.5408,54.08
102,102,1143,Java Developer,0.7023,0.0449,0.538,53.8
102,102,2041,Database Administrator,0.6903,0.0762,0.5368,53.68
102,102,1107,Java Developer,0.6943,0.0411,0.531,53.1
103,103,672,JavaScript Developer,0.6327,0.0388,0.4842,48.42
103,103,1861,Network Administrator,0.6252,0.04,0.4789,47.89
103,103,1143,Java Developer,0.6215,0.0267,0.4728,47.28
103,103,344,Software Engineer,0.6243,0.0,0.4682,46.82
103,103,457,Backend Developer,0.6238,0.0,0.4679,46.79
104,104,470,Machine Learning,0.6996,0.0481,0.5367,53.67
104,104,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
104,104,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
104,104,167,Java Developer,0.6711,0.0784,0.5229,52.29
104,104,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
105,105,457,Backend Developer,0.7186,0.0562,0.553,55.3
105,105,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
105,105,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
105,105,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
105,105,1143,Java Developer,0.6814,0.0381,0.5206,52.06
106,106,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
106,106,1997,Software Engineer,0.7182,0.0,0.5386,53.86
106,106,250,Java Developer,0.714,0.0,0.5355,53.55
106,106,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
106,106,837,Software Engineer,0.7089,0.0,0.5317,53.17
107,107,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
107,107,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
107,107,1143,Java Developer,0.6326,0.0357,0.4834,48.34
107,107,1640,Node js developer,0.6252,0.0562,0.483,48.3
107,107,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
108,108,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
108,108,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
108,108,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
108,108,581,iOS Developer,0.5234,0.0,0.3926,39.26
108,108,344,Software Engineer,0.5027,0.0,0.377,37.7
109,109,470,Machine Learning,0.7028,0.0468,0.5388,53.88
109,109,504,Java Developer,0.6736,0.0097,0.5076,50.76
109,109,1920,Java Developer,0.6504,0.0614,0.5031,50.31
109,109,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
109,109,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
110,110,470,Machine Learning,0.6996,0.0481,0.5367,53.67
110,110,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
110,110,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
110,110,167,Java Developer,0.6711,0.0784,0.5229,52.29
110,110,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
111,111,457,Backend Developer,0.7186,0.0562,0.553,55.3
111,111,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
111,111,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
111,111,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
111,111,1143,Java Developer,0.6814,0.0381,0.5206,52.06
112,112,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
112,112,1997,Software Engineer,0.7182,0.0,0.5386,53.86
112,112,250,Java Developer,0.714,0.0,0.5355,53.55
112,112,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
112,112,837,Software Engineer,0.7089,0.0,0.5317,53.17
113,113,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
113,113,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
113,113,1143,Java Developer,0.6326,0.0357,0.4834,48.34
113,113,1640,Node js developer,0.6252,0.0562,0.483,48.3
113,113,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
114,114,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
114,114,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
114,114,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
114,114,581,iOS Developer,0.5234,0.0,0.3926,39.26
114,114,344,Software Engineer,0.5027,0.0,0.377,37.7
115,115,470,Machine Learning,0.7028,0.0468,0.5388,53.88
115,115,504,Java Developer,0.6736,0.0097,0.5076,50.76
115,115,1920,Java Developer,0.6504,0.0614,0.5031,50.31
115,115,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
115,115,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
116,116,470,Machine Learning,0.6996,0.0481,0.5367,53.67
116,116,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
116,116,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
116,116,167,Java Developer,0.6711,0.0784,0.5229,52.29
116,116,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
117,117,457,Backend Developer,0.7186,0.0562,0.553,55.3
117,117,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
117,117,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
117,117,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
117,117,1143,Java Developer,0.6814,0.0381,0.5206,52.06
118,118,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
118,118,1997,Software Engineer,0.7182,0.0,0.5386,53.86
118,118,250,Java Developer,0.714,0.0,0.5355,53.55
118,118,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
118,118,837,Software Engineer,0.7089,0.0,0.5317,53.17
119,119,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
119,119,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
119,119,1143,Java Developer,0.6326,0.0357,0.4834,48.34
119,119,1640,Node js developer,0.6252,0.0562,0.483,48.3
119,119,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
120,120,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
120,120,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
120,120,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
120,120,581,iOS Developer,0.5234,0.0,0.3926,39.26
120,120,344,Software Engineer,0.5027,0.0,0.377,37.7
121,121,470,Machine Learning,0.7028,0.0468,0.5388,53.88
121,121,504,Java Developer,0.6736,0.0097,0.5076,50.76
121,121,1920,Java Developer,0.6504,0.0614,0.5031,50.31
121,121,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
121,121,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
122,122,470,Machine Learning,0.6996,0.0481,0.5367,53.67
122,122,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
122,122,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
122,122,167,Java Developer,0.6711,0.0784,0.5229,52.29
122,122,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
123,123,457,Backend Developer,0.7186,0.0562,0.553,55.3
123,123,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
123,123,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
123,123,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
123,123,1143,Java Developer,0.6814,0.0381,0.5206,52.06
124,124,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
124,124,1997,Software Engineer,0.7182,0.0,0.5386,53.86
124,124,250,Java Developer,0.714,0.0,0.5355,53.55
124,124,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
124,124,837,Software Engineer,0.7089,0.0,0.5317,53.17
125,125,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
125,125,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
125,125,1143,Java Developer,0.6326,0.0357,0.4834,48.34
125,125,1640,Node js developer,0.6252,0.0562,0.483,48.3
125,125,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
126,126,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
126,126,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
126,126,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
126,126,581,iOS Developer,0.5234,0.0,0.3926,39.26
126,126,344,Software Engineer,0.5027,0.0,0.377,37.7
127,127,470,Machine Learning,0.7028,0.0468,0.5388,53.88
127,127,504,Java Developer,0.6736,0.0097,0.5076,50.76
127,127,1920,Java Developer,0.6504,0.0614,0.5031,50.31
127,127,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
127,127,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
128,128,470,Machine Learning,0.6996,0.0481,0.5367,53.67
128,128,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
128,128,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
128,128,167,Java Developer,0.6711,0.0784,0.5229,52.29
128,128,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
129,129,457,Backend Developer,0.7186,0.0562,0.553,55.3
129,129,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
129,129,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
129,129,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
129,129,1143,Java Developer,0.6814,0.0381,0.5206,52.06
130,130,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
130,130,1997,Software Engineer,0.7182,0.0,0.5386,53.86
130,130,250,Java Developer,0.714,0.0,0.5355,53.55
130,130,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
130,130,837,Software Engineer,0.7089,0.0,0.5317,53.17
131,131,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
131,131,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
131,131,1143,Java Developer,0.6326,0.0357,0.4834,48.34
131,131,1640,Node js developer,0.6252,0.0562,0.483,48.3
131,131,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
132,132,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
132,132,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
132,132,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
132,132,581,iOS Developer,0.5234,0.0,0.3926,39.26
132,132,344,Software Engineer,0.5027,0.0,0.377,37.7
133,133,470,Machine Learning,0.7028,0.0468,0.5388,53.88
133,133,504,Java Developer,0.6736,0.0097,0.5076,50.76
133,133,1920,Java Developer,0.6504,0.0614,0.5031,50.31
133,133,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
133,133,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
134,134,470,Machine Learning,0.6996,0.0481,0.5367,53.67
134,134,1207,Network Administrator,0.6838,0.0612,0.5281,52.81
134,134,2221,JavaScript Developer,0.6753,0.0798,0.5264,52.64
134,134,167,Java Developer,0.6711,0.0784,0.5229,52.29
134,134,810,Wordpress Developer,0.6753,0.0508,0.5192,51.92
135,135,457,Backend Developer,0.7186,0.0562,0.553,55.3
135,135,1989,Flutter Developer,0.719,0.0481,0.5513,55.13
135,135,811,Flutter Developer,0.7188,0.0381,0.5486,54.86
135,135,1518,Machine Learning,0.7051,0.0659,0.5453,54.53
135,135,1143,Java Developer,0.6814,0.0381,0.5206,52.06
136,136,1567,Full Stack Developer,0.7212,0.0,0.5409,54.09
136,136,1997,Software Engineer,0.7182,0.0,0.5386,53.86
136,136,250,Java Developer,0.714,0.0,0.5355,53.55
136,136,1964,Full Stack Developer,0.7132,0.0,0.5349,53.49
136,136,837,Software Engineer,0.7089,0.0,0.5317,53.17
137,137,1518,Machine Learning,0.6587,0.0563,0.5081,50.81
137,137,1793,Software Engineer,0.6343,0.0337,0.4842,48.42
137,137,1143,Java Developer,0.6326,0.0357,0.4834,48.34
137,137,1640,Node js developer,0.6252,0.0562,0.483,48.3
137,137,219,Flutter Developer,0.6245,0.0444,0.4795,47.95
138,138,2020,Machine Learning,0.5226,0.0417,0.4024,40.24
138,138,1518,Machine Learning,0.5108,0.0575,0.3974,39.74
138,138,1543,Wordpress Developer,0.5234,0.0,0.3926,39.26
138,138,581,iOS Developer,0.5234,0.0,0.3926,39.26
138,138,344,Software Engineer,0.5027,0.0,0.377,37.7
139,139,470,Machine Learning,0.7028,0.0468,0.5388,53.88
139,139,504,Java Developer,0.6736,0.0097,0.5076,50.76
139,139,1920,Java Developer,0.6504,0.0614,0.5031,50.31
139,139,584,DevOps Engineer,0.6538,0.0419,0.5008,50.08
139,139,1861,Network Administrator,0.6546,0.0392,0.5007,50.07
140,140,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
140,140,338,Backend Developer,0.7556,0.1211,0.5969,59.69
140,140,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
140,140,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
140,140,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
141,141,1452,PHP Developer,0.8358,0.1277,0.6588,65.88
141,141,1807,Backend Developer,0.8321,0.1309,0.6568,65.68
141,141,1974,PHP Developer,0.8132,0.1357,0.6438,64.38
141,141,1515,Software Engineer,0.806,0.1073,0.6313,63.13
141,141,1569,JavaScript Developer,0.8024,0.1026,0.6275,62.75
142,142,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
142,142,338,Backend Developer,0.7556,0.1211,0.5969,59.69
142,142,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
142,142,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
142,142,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
143,143,672,JavaScript Developer,0.7826,0.0806,0.6071,60.71
143,143,457,Backend Developer,0.7809,0.0349,0.5944,59.44
143,143,2066,Java Developer,0.7652,0.0574,0.5883,58.83
143,143,1133,Flutter Developer,0.7528,0.087,0.5864,58.64
143,143,902,JavaScript Developer,0.7567,0.0698,0.5849,58.49
144,144,978,JavaScript Developer,0.7905,0.133,0.6261,62.61
144,144,338,Backend Developer,0.7868,0.125,0.6213,62.13
144,144,1807,Backend Developer,0.7784,0.1346,0.6175,61.75
144,144,869,JavaScript Developer,0.7832,0.1167,0.6166,61.66
144,144,636,Wordpress Developer,0.7769,0.1187,0.6124,61.24
145,145,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
145,145,338,Backend Developer,0.7556,0.1211,0.5969,59.69
145,145,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
145,145,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
145,145,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
146,146,1452,PHP Developer,0.8358,0.1277,0.6588,65.88
146,146,1807,Backend Developer,0.8321,0.1309,0.6568,65.68
146,146,1974,PHP Developer,0.8132,0.1357,0.6438,64.38
146,146,1515,Software Engineer,0.806,0.1073,0.6313,63.13
146,146,1569,JavaScript Developer,0.8024,0.1026,0.6275,62.75
147,147,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
147,147,338,Backend Developer,0.7556,0.1211,0.5969,59.69
147,147,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
147,147,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
147,147,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
148,148,672,JavaScript Developer,0.7826,0.0806,0.6071,60.71
148,148,457,Backend Developer,0.7809,0.0349,0.5944,59.44
148,148,2066,Java Developer,0.7652,0.0574,0.5883,58.83
148,148,1133,Flutter Developer,0.7528,0.087,0.5864,58.64
148,148,902,JavaScript Developer,0.7567,0.0698,0.5849,58.49
149,149,978,JavaScript Developer,0.7905,0.133,0.6261,62.61
149,149,338,Backend Developer,0.7868,0.125,0.6213,62.13
149,149,1807,Backend Developer,0.7784,0.1346,0.6175,61.75
149,149,869,JavaScript Developer,0.7832,0.1167,0.6166,61.66
149,149,636,Wordpress Developer,0.7769,0.1187,0.6124,61.24
150,150,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
150,150,338,Backend Developer,0.7556,0.1211,0.5969,59.69
150,150,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
150,150,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
150,150,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
151,151,1452,PHP Developer,0.8358,0.1277,0.6588,65.88
151,151,1807,Backend Developer,0.8321,0.1309,0.6568,65.68
151,151,1974,PHP Developer,0.8132,0.1357,0.6438,64.38
151,151,1515,Software Engineer,0.806,0.1073,0.6313,63.13
151,151,1569,JavaScript Developer,0.8024,0.1026,0.6275,62.75
152,152,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
152,152,338,Backend Developer,0.7556,0.1211,0.5969,59.69
152,152,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
152,152,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
152,152,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
153,153,672,JavaScript Developer,0.7826,0.0806,0.6071,60.71
153,153,457,Backend Developer,0.7809,0.0349,0.5944,59.44
153,153,2066,Java Developer,0.7652,0.0574,0.5883,58.83
153,153,1133,Flutter Developer,0.7528,0.087,0.5864,58.64
153,153,902,JavaScript Developer,0.7567,0.0698,0.5849,58.49
154,154,978,JavaScript Developer,0.7905,0.133,0.6261,62.61
154,154,338,Backend Developer,0.7868,0.125,0.6213,62.13
154,154,1807,Backend Developer,0.7784,0.1346,0.6175,61.75
154,154,869,JavaScript Developer,0.7832,0.1167,0.6166,61.66
154,154,636,Wordpress Developer,0.7769,0.1187,0.6124,61.24
155,155,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
155,155,338,Backend Developer,0.7556,0.1211,0.5969,59.69
155,155,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
155,155,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
155,155,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
156,156,1452,PHP Developer,0.8358,0.1277,0.6588,65.88
156,156,1807,Backend Developer,0.8321,0.1309,0.6568,65.68
156,156,1974,PHP Developer,0.8132,0.1357,0.6438,64.38
156,156,1515,Software Engineer,0.806,0.1073,0.6313,63.13
156,156,1569,JavaScript Developer,0.8024,0.1026,0.6275,62.75
157,157,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
157,157,338,Backend Developer,0.7556,0.1211,0.5969,59.69
157,157,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
157,157,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
157,157,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
158,158,672,JavaScript Developer,0.7826,0.0806,0.6071,60.71
158,158,457,Backend Developer,0.7809,0.0349,0.5944,59.44
158,158,2066,Java Developer,0.7652,0.0574,0.5883,58.83
158,158,1133,Flutter Developer,0.7528,0.087,0.5864,58.64
158,158,902,JavaScript Developer,0.7567,0.0698,0.5849,58.49
159,159,978,JavaScript Developer,0.7905,0.133,0.6261,62.61
159,159,338,Backend Developer,0.7868,0.125,0.6213,62.13
159,159,1807,Backend Developer,0.7784,0.1346,0.6175,61.75
159,159,869,JavaScript Developer,0.7832,0.1167,0.6166,61.66
159,159,636,Wordpress Developer,0.7769,0.1187,0.6124,61.24
160,160,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
160,160,338,Backend Developer,0.7556,0.1211,0.5969,59.69
160,160,1619,Full Stack Developer,0.755,0.11,0.5937,59.37
160,160,978,JavaScript Developer,0.7497,0.1158,0.5912,59.12
160,160,1091,Full Stack Developer,0.7503,0.113,0.591,59.1
161,161,1452,PHP Developer,0.8358,0.1277,0.6588,65.88
161,161,1807,Backend Developer,0.8321,0.1309,0.6568,65.68
161,161,1974,PHP Developer,0.8132,0.1357,0.6438,64.38
161,161,1515,Software Engineer,0.806,0.1073,0.6313,63.13
161,161,1569,JavaScript Developer,0.8024,0.1026,0.6275,62.75
162,162,2139,Wordpress Developer,0.7755,0.0925,0.6048,60.48
